classification,group,server_path,size,sha256,git_path,reason
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/final_review_sha256.json,15906,f5d7d319f6afd49e9e7e4d4f1f77ae09513a5e018145a90977c390decdc66917,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/final_review_sha256.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/installed_dependencies.json,16598,60ebd6f3b662475efb629fd9e3521eb3ff6da7bd01a1342f6d02673e0c3dd3fa,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/installed_dependencies.json,Small historical report or structured evidence absent from GitHub.
DO_NOT_SHARE_CONTROL,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/launch_reference.sh,632,33e06fa482eb6d5d2ea96f20f3cc321428d9a0dac40a72172294b9853cad55d9,,"Runtime code/launcher, environment dump, or ephemeral process state; excluded from shared control plane."
DO_NOT_SHARE_CONTROL,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/launch_repeat.sh,626,f7b67f58f0d2f151312cc90ebb170a07abce535a24a62933ba65e36236c113ed,,"Runtime code/launcher, environment dump, or ephemeral process state; excluded from shared control plane."
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/observer_scope.md,278,22ba718fe2baeeafe3f63b8382256650dcbe82acf0452ee27926d8087985b294,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/observer_scope.md,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/preservation_check.json,239,ad628ca1719a9eaad18e5df90a363298aa6896365bd48c425a99a3cd0a975b78,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/preservation_check.json,Small historical report or structured evidence absent from GitHub.
DO_NOT_SHARE_CONTROL,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/command.sh,632,33e06fa482eb6d5d2ea96f20f3cc321428d9a0dac40a72172294b9853cad55d9,,"Runtime code/launcher, environment dump, or ephemeral process state; excluded from shared control plane."
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/dino_source_sha256.json,17530,938adc4db85a4e967f14479d62713c5495cc6cee01947413f9b5f89c085613b8,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/dino_source_sha256.json,Small historical report or structured evidence absent from GitHub.
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/dino_source_snapshot.tar.gz,167020,241cd7c299734e6ef7805ec7c2a2392fdd899a6e84043d67995fa22c22c00ec9,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/episode_manifest.json,4388,acc9ae333f89cf5c0d82fb181b1cc15092bb2499d32f02499dee98fd0aacb322,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/episode_manifest.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/episode_started.jsonl,738,c4b30963c6c8885a81ed325165c7817a0ec0938654cbb0b9c6652d8575f0e303,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/episode_started.jsonl,Small historical report or structured evidence absent from GitHub.
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/exit_code.txt,2,9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/git_HEAD.txt,41,bca438f41e001848b9d8628078fb753e9ad2db1e411106abf0aeda9c73d9e7c5,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/git_diff.patch,1922,c4a8194d337c37a7a8765a01a11175778301b284211b3b32cd87de55088d3816,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/git_status.txt,92,6e5957bb6491c2ea3f8024379d62c5522dddb2c7fef10901dda6fed2e5c126d1,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/installed_dependencies.json,16598,60ebd6f3b662475efb629fd9e3521eb3ff6da7bd01a1342f6d02673e0c3dd3fa,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/installed_dependencies.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/observed_loader_paths.json,166,69ade25f455cc1875075af359ab5e90dac417651d375f2a7391836f6cbb7dc0e,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/observed_loader_paths.json,Small historical report or structured evidence absent from GitHub.
DO_NOT_SHARE_CONTROL,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/observer.py,10865,495cf37aa552db9aaec6dcf333e18b78395eb5b2170149b5c1b67a567f876f02,,"Runtime code/launcher, environment dump, or ephemeral process state; excluded from shared control plane."
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/observer_errors.json,2,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/observer_errors.json,Small historical report or structured evidence absent from GitHub.
PATH_HASH_ONLY,research,"/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/0_0_0_0_0_Success_task=ObjectNavType,house=13125,sub_house_id=103_find-a-bowl.mp4",368359,b6715db48956fddf1dbceed77d49f6a889d88ee9bd3ed45cb4b7468a01db4549,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
PATH_HASH_ONLY,research,"/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/0_0_0_0_0_Success_task=ObjectNavType,house=13125,sub_house_id=103_find-a-bowl.mp4_topdown.png",48037,a280febd48f22b3f7538ccaf448df80dd35ebe58b58f4babaaaf2da27f8dc4b0,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
PATH_HASH_ONLY,research,"/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/0_0_0_0_0_Success_task=ObjectNavType,house=13653,sub_house_id=127_go-to-an-alarm-clock.mp4",270456,ca5bd037789d951565361549689f0c0417965f06db0283f36c0675d9396a2da1,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
PATH_HASH_ONLY,research,"/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/0_0_0_0_0_Success_task=ObjectNavType,house=13653,sub_house_id=127_go-to-an-alarm-clock.mp4_topdown.png",38114,a541da86ed54daba2d481953188e7b385523d84bb1b5760f8b59c8d05aa56147,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/AggregatedResults/ObjectNavType_5_34f3569d33f72742942d.table.json,413,34f3569d33f72742942d1f79f8095fc5c90dad2c9c2ab3e03ac172de0050ebf3,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/AggregatedResults/ObjectNavType_5_34f3569d33f72742942d.table.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_2ffd139858a716fab288.table.json,82,2ffd139858a716fab288c913a46a99c9d7cf16cd75358a33cb4bb09c5d7f599c,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/DataStat/ObjectNavType/broad_synset_to_object_ids_1_2ffd139858a716fab288.table.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/DataStat/ObjectNavType/synsets_0_2ffd139858a716fab288.table.json,82,2ffd139858a716fab288c913a46a99c9d7cf16cd75358a33cb4bb09c5d7f599c,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/DataStat/ObjectNavType/synsets_0_2ffd139858a716fab288.table.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/FullAggregatedResults_6_b3c67853e75b3a315e5d.table.json,460,b3c67853e75b3a315e5d508125ad7dab26a6760b000caa1a5460328ad5cbbb47,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/FullAggregatedResults_6_b3c67853e75b3a315e5d.table.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/PerObjectType/ObjectNavType_4_a6e861ce44413dd30ba7.table.json,224,a6e861ce44413dd30ba739d351313f4b7c4ef4e04eeb0d35c891bb948534a7bf,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/PerObjectType/ObjectNavType_4_a6e861ce44413dd30ba7.table.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/VideoTable/ObjectNavType_3_2f1cd7ef3c56165a8c44.table.json,1707,2f1cd7ef3c56165a8c44811f35f0c822666bab5f8f4fd7967afd3eea9e9886cc,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/VideoTable/ObjectNavType_3_2f1cd7ef3c56165a8c44.table.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/metrics_2_31d119e6254fe0705a3d.table.json,255,31d119e6254fe0705a3d28e1b857d76ffc0149ad6683f4032b390a0174b0933f,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/media/table/metrics_2_31d119e6254fe0705a3d.table.json,Small historical report or structured evidence absent from GitHub.
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/files/requirements.txt,4736,7f19831befc5e06c78cbe512d9dc528ed8f0653afed69f196fb6e259ac0aaeab,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/logs/debug-internal.log,1391,e1956e4cc399a2d03bc0a939cc543e97dee8a28981af76a23292495c45fbedac,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/logs/debug.log,2999,5665d7307e1121ba0be4a31e9887105f4d2e3a9676ba11d81a1f848fb3602356,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/official_output/001A-20260912-reference/09_12_2026_17_54_35_908440/wandb/wandb/offline-run-20260912_175436-3eyzbjnf/run-3eyzbjnf.wandb,126882,ffc39f146aad54eff947c8a23ac3b51b27e3828ebfa39030364ba9d6a18dc336,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/per_episode_results.jsonl,400249,9a8b402577e322ad8395b46899a235ef0f6f1320d29fceb0d3f4e28de2be26af,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/per_episode_results.jsonl,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/pre_repeat_validation.json,132,b460d5dae2898a2f188be85d5af058ace97498d135b4ddd22072880b83c3c400,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/pre_repeat_validation.json,Small historical report or structured evidence absent from GitHub.
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/raw.log,55915,529a579003c8fd68676d7641725bb971d5eb2904f69d0ddc4e4cd99247bd5933,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/selected_tasks.json,2520,2a7c8876aae63b16661eed7206657448495de1847649dcb7cf21bccd2748cca2,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/selected_tasks.json,Small historical report or structured evidence absent from GitHub.
MUST_GIT,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/source_sha256.json,11938,554433207830f181b8f7d8f8d1191eca8451bdd4a66e55d4ffbd2e60bb0c9843,research/history/evidence-alignment-20260919/legacy_development/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/source_sha256.json,Small historical report or structured evidence absent from GitHub.
PATH_HASH_ONLY,research,/nvme2/user/qyy/SafeVLA/research/runs/EXP-B0-REPRO-001A/execution_20260912/reference/source_snapshot.tar.gz,52435836,a2e62b55584f5496ac9af6ebb8c400a3e87ec34735d0b483d793c9cbcc0a244c,,"Raw runtime artifact, patch, binary, or log; retain original server bytes."
